i:relationTypes	f:relationTypesStd	f:edgesPerRelationTypes	i:cycles	i:patternEdges	i:patternVertices	i:highestDegreeVertex	f:matches	i:edgePairs	f:SSsum	f:SSmean	f:SSstandardDeviation	f:SSmin	f:SSmax	f:vrMean	f:vrMin	g:query	s:pattern
3	0	1	0	3	4	3	5.106714	3	0.516520372	0.172173457	0.090159267	0.108396964	0.275322582	0.8373333333333334	0.512	X3,desires,X1;X3,atlocation,X0;X2,usedfor,X3;	policeman,atlocation,roadblock;policeman,desires,catch_criminal;jump_rope,usedfor,policeman;
3	0	1	0	3	4	2	4.113007	2	0.512550676	0.256275338	0.02693687	0.237228094	0.275322582	0.8373333333333334	0.512	X2,partof,X3;X3,atlocation,X0;X0,usedfor,X1;	umbrella,atlocation,garage;accent_on_second_syllable,partof,umbrella;garage,usedfor,junk_storage;
3	0	1	0	3	4	3	4.918219	3	0.881233323	0.293744441	0.2053378	0.160283965	0.530194561	0.8373333333333334	0.512	X0,motivatedbygoal,X1;X0,atlocation,X2;X0,causes,X3;	shop,causes,fulfil_need;shop,motivatedbygoal,get_back_at_your_husband;shop,atlocation,street;
3	0	1	0	3	4	3	6.421744	3	0.558667772	0.186222591	0.077302944	0.097280308	0.237228094	0.8373333333333334	0.512	X0,partof,X1;X3,atlocation,X1;X1,capableof,X2;	vinyl,atlocation,car;roof,partof,car;car,capableof,tell_time;
3	0	1	0	3	4	3	5.338279	3	0.943032837	0.314344279	0.174139964	0.192077785	0.513726958	0.8373333333333334	0.512	X0,atlocation,X1;X3,partof,X1;X2,madeof,X1;	in_past_some_doll,madeof,china;large_population_on_earth,partof,china;puhuangyu_station,atlocation,china;
3	0	1	0	3	4	3	4.618676	3	0.549652147	0.183217382	0.049780043	0.13917721	0.237228094	0.8373333333333334	0.512	X2,partof,X0;X3,atlocation,X0;X0,causesdesire,X1;	mystery,causesdesire,determine_truth;clue,atlocation,mystery;suspence,partof,mystery;
3	0	1	0	3	4	3	4.500991	3	0.558667772	0.186222591	0.077302944	0.097280308	0.237228094	0.8373333333333334	0.512	X1,atlocation,X0;X2,capableof,X0;X3,partof,X0;	jellyfish,atlocation,jelly_bean;sugar,partof,jelly_bean;i_eat,capableof,jelly_bean;
3	0	1	0	3	4	2	4.055646	2	0.414914168	0.207457084	0.023620599	0.190754798	0.22415937	0.8373333333333334	0.512	X3,causes,X0;X0,atlocation,X1;X1,capableof,X2;	illness,atlocation,elderly_person;elderly_person,capableof,need_more_care;get_drunk,causes,illness;
3	0	1	0	3	4	2	4.137987	2	0.461387464	0.230693732	0.009240983	0.22415937	0.237228094	0.8373333333333334	0.512	X2,partof,X3;X3,atlocation,X0;X0,capableof,X1;	hotdog,capableof,cause_cancer;lizard,atlocation,hotdog;stripe,partof,lizard;
3	0	1	0	3	4	2	4.010724	2	0.446791373	0.223395687	0.073435719	0.171468792	0.275322582	0.8373333333333334	0.512	X3,usedfor,X1;X1,atlocation,X2;X0,causesdesire,X3;	need_grape,causesdesire,go_to_market;wage_slave,atlocation,office;go_to_market,usedfor,wage_slave;
3	0	1	0	3	4	3	7.124617	3	0.558667772	0.186222591	0.077302944	0.097280308	0.237228094	0.8373333333333334	0.512	X2,partof,X0;X2,capableof,X1;X2,atlocation,X3;	person,atlocation,geosynchronous_orbit;person,partof,crowd;person,capableof,coocking;
3	0	1	0	3	4	2	4.11227	2	0.429305879	0.21465294	0.03192609	0.192077785	0.237228094	0.8373333333333334	0.512	X0,atlocation,X2;X2,madeof,X3;X1,partof,X0;	shutter,partof,camera;camera,atlocation,house;house,madeof,room;
3	0	1	0	3	4	2	4.703007	2	0.58016512	0.29008256	0.020873761	0.275322582	0.304842538	0.8373333333333334	0.512	X3,usedfor,X2;X2,capableof,X1;X0,atlocation,X3;	in_garage,atlocation,can;can,usedfor,beer;beer,capableof,need_sleep;
3	0	1	0	3	4	2	4.044853	2	0.43101983	0.215509915	0.084587884	0.155697249	0.275322582	0.8373333333333334	0.512	X1,madeof,X2;X2,usedfor,X0;X0,atlocation,X3;	gin,usedfor,drink;martini,madeof,gin;drink,atlocation,can;
3	0	1	0	3	4	2	3.75297	2	0.321439678	0.160719839	0.089717045	0.097280308	0.22415937	0.8373333333333334	0.512	X2,partof,X1;X3,atlocation,X0;X0,capableof,X2;	space_shuttle,capableof,fly;space_suit,atlocation,space_shuttle;fly,partof,pant;
3	0	1	0	3	4	3	5.641864	3	0.943032837	0.314344279	0.174139964	0.192077785	0.513726958	0.8373333333333334	0.512	X0,atlocation,X2;X3,partof,X0;X0,madeof,X1;	kitten,atlocation,my_house;kitten,madeof,flesh;amazingly_sharp_tooth_and_claw,partof,kitten;
3	0	1	0	3	4	3	4.857067	3	0.810359276	0.270119759	0.030623544	0.237228094	0.297808601	0.8373333333333334	0.512	X0,partof,X3;X0,usedfor,X1;X2,atlocation,X0;	lawn,partof,baseball_field;lawn_dart,atlocation,lawn;lawn,usedfor,keep_up_with_social_convention;
3	0	1	0	3	4	3	2.61066	3	0.444301632	0.148100544	0.042003787	0.108396964	0.192077785	0.8373333333333334	0.512	X1,madeof,X0;X3,atlocation,X0;X0,desires,X2;	rubber,madeof,plant;plant,desires,proper_temperature;lizard,atlocation,plant;
3	0	1	0	3	4	3	4.108633	3	0.635419072	0.211806357	0.023542847	0.190754798	0.237228094	0.8373333333333334	0.512	X3,atlocation,X1;X3,causes,X0;X3,partof,X2;	waste,causes,emaciate;waste,atlocation,waste_bin;waste,partof,modern_consumer_lifestyle;
3	0	1	0	3	4	3	4.267031	3	0.635419072	0.211806357	0.023542847	0.190754798	0.237228094	0.8373333333333334	0.512	X2,partof,X0;X0,atlocation,X1;X0,causes,X3;	poison_ivy,causes,itch_of_skin;leave_in_group_of_three,partof,poison_ivy;poison_ivy,atlocation,forest;
3	0	1	0	3	4	3	4.190752	3	0.625457538	0.208485846	0.016797066	0.190754798	0.22415937	0.8373333333333334	0.512	X3,atlocation,X0;X0,capableof,X2;X1,causes,X0;	auditorium,atlocation,crowd;crowd,capableof,view_paint;visit_museum,causes,crowd;
3	0	1	0	3	4	3	6.478307	3	0.80432449	0.268108163	0.040822534	0.22415937	0.304842538	0.8373333333333334	0.512	X3,usedfor,X0;X1,atlocation,X3;X3,capableof,X2;	many_different_type,atlocation,book;book,capableof,be_trash;book,usedfor,learn_about_journalism;
3	0	1	0	3	4	3	4.812726	3	0.80432449	0.268108163	0.040822534	0.22415937	0.304842538	0.8373333333333334	0.512	X1,atlocation,X3;X2,usedfor,X1;X1,capableof,X0;	pet,atlocation,petstores;puppy_dog,usedfor,pet;pet,capableof,be_man_best_friend;
3	0	1	0	3	4	3	4.561817	3	0.74236154	0.247453847	0.04910517	0.190754798	0.276284161	0.8373333333333334	0.512	X1,atlocation,X3;X1,causes,X2;X0,usedfor,X1;	saloon,usedfor,drink;drink,atlocation,backpack;drink,causes,intoxication;
3	0	1	0	3	4	2	4.876068	2	0.535036695	0.267518347	0.042836887	0.237228094	0.297808601	0.8373333333333334	0.512	X1,atlocation,X3;X0,usedfor,X2;X3,partof,X0;	paper_menu,atlocation,refrigerator;refrigerator,partof,kitchen;kitchen,usedfor,eat_in;
3	0	1	0	3	4	3	5.951612	3	0.516830415	0.172276805	0.064118679	0.10059326	0.22415937	0.8373333333333334	0.512	X3,madeof,X0;X3,atlocation,X1;X3,capableof,X2;	human,madeof,mostly_water;human,atlocation,restroom;human,capableof,scratch_their_back;
3	0	1	0	3	4	3	4.431653	3	0.429872912	0.143290971	0.081787715	0.08789074	0.237228094	0.6183333333333334	0.343	X3,atlocation,X2;X0,partof,X3;X3,notdesires,X1;	driver,atlocation,subway;insurance,partof,driver;driver,notdesires,stop_drive;
3	0	1	0	3	4	3	4.457852	3	0.283609863	0.094536621	0.119017225	-0.009816593	0.22415937	0.6183333333333334	0.343	X2,capableof,X3;X0,atlocation,X3;X3,antonym,X1;	connection,atlocation,box;person,capableof,box;box,antonym,uncase;
3	0	1	0	3	4	3	5.86554	3	1.196287704	0.398762568	0.52078783	0.08789074	1	0.6183333333333334	0.343	X1,atlocation,X3;X1,desires,X0;X1,notdesires,X2;	student,notdesires,fail_course;student,desires,good_grade;student,atlocation,class_room;
3	0	1	0	3	4	3	5.447197	3	0.370473856	0.123491285	0.098534451	0.063978675	0.237228094	0.6183333333333334	0.343	X2,antonym,X3;X0,atlocation,X2;X1,partof,X2;	salt,partof,pacific_ocean;anuanurunga,atlocation,pacific_ocean;pacific_ocean,antonym,altantic_ocean;
3	0	1	0	3	4	3	4.113943	3	0.283609863	0.094536621	0.119017225	-0.009816593	0.22415937	0.6183333333333334	0.343	X1,atlocation,X0;X2,capableof,X1;X1,antonym,X3;	leap,atlocation,debenham;frog,capableof,leap;leap,antonym,bound;
3	0	1	0	3	4	3	6.11892	3	0.650653907	0.216884636	0.125514742	0.08789074	0.338603796	0.6183333333333334	0.343	X3,capableof,X0;X3,atlocation,X1;X3,notdesires,X2;	student,notdesires,not_graduate;student,atlocation,laboratory;student,capableof,work;
3	0	1	0	3	4	3	6.372941	3	0.283609863	0.094536621	0.119017225	-0.009816593	0.22415937	0.6183333333333334	0.343	X2,capableof,X0;X2,atlocation,X3;X1,antonym,X2;	bee,atlocation,outside;fly,antonym,bee;bee,capableof,sting;
3	0	1	0	3	4	3	4.578834	3	0.370473856	0.123491285	0.098534451	0.063978675	0.237228094	0.6183333333333334	0.343	X2,antonym,X3;X0,partof,X2;X2,atlocation,X1;	human_body,partof,person;person,antonym,no_one;person,atlocation,1996tl66;
3	0	1	0	3	4	3	5.154095	3	0.370473856	0.123491285	0.098534451	0.063978675	0.237228094	0.6183333333333334	0.343	X2,partof,X0;X0,atlocation,X3;X1,antonym,X0;	rat,antonym,mouse;hand_rest,partof,mouse;mouse,atlocation,woodland;
3	0	1	0	3	4	3	4.931839	3	0.434848367	0.144949456	0.113393236	0.069267087	0.275322582	0.6183333333333334	0.343	X1,usedfor,X3;X2,atlocation,X3;X3,antonym,X0;	park,antonym,skyscraper;play_area,atlocation,park;car_park,usedfor,park;
3	0	1	0	3	4	3	4.1983	3	0.283609863	0.094536621	0.119017225	-0.009816593	0.22415937	0.6183333333333334	0.343	X3,capableof,X0;X1,antonym,X0;X2,atlocation,X0;	plain,atlocation,air;air_pollution_affect,capableof,air;furnace,antonym,air;
3	0	1	0	3	4	3	4.131266	3	0.370473856	0.123491285	0.098534451	0.063978675	0.237228094	0.6183333333333334	0.343	X0,partof,X3;X0,atlocation,X2;X1,antonym,X0;	natural_object,antonym,artifact;artifact,partof,museum;artifact,atlocation,archeological_digsite;
3	0	1	0	3	4	3	4.437259	3	0.370473856	0.123491285	0.098534451	0.063978675	0.237228094	0.6183333333333334	0.343	X3,atlocation,X1;X3,antonym,X0;X3,partof,X2;	news,atlocation,television;news,partof,article;news,antonym,half;
3	0	1	0	3	4	3	4.34392	3	0.361259899	0.120419966	0.063921486	0.069267087	0.192077785	0.6183333333333334	0.343	X1,madeof,X3;X3,atlocation,X2;X0,antonym,X3;	sausage,madeof,meat;meat,atlocation,butchers_shop;bread,antonym,meat;
3	0	1	0	3	4	3	4.506234	3	0.488517035	0.162839012	0.099193486	0.08789074	0.275322582	0.6183333333333334	0.343	X3,atlocation,X0;X2,usedfor,X3;X3,notdesires,X1;	student,notdesires,go_to_school;find_information,usedfor,student;student,atlocation,registration_booth_at_college;
3	0	1	0	3	4	3	3.596157	3	0.232537398	0.077512466	0.027698088	0.054873348	0.108396964	0.6183333333333334	0.343	X1,desires,X2;X0,atlocation,X1;X3,antonym,X1;	check_in_counter,atlocation,employee;employee,desires,stable_work_environment;chief,antonym,employee;
3	0	1	0	3	4	3	3.093772	3	0.386978164	0.128992721	0.035000271	0.090258699	0.158348505	0.6183333333333334	0.343	X1,usedfor,X0;X1,antonym,X2;X3,symbolof,X1;	cotton_blanket,symbolof,cloud;cloud,antonym,rain;cloud,usedfor,indicate_tornado;
3	0	1	0	3	4	3	3.167022	3	0.434230399	0.144743466	0.05228198	0.08789074	0.190754798	0.6183333333333334	0.343	X1,causes,X0;X3,notdesires,X0;X0,atlocation,X2;	car_burn_gas_which,causes,pollution;pollution,atlocation,underwater;city,notdesires,pollution;
3	0	1	0	3	4	3	4.000347	3	0.488517035	0.162839012	0.099193486	0.08789074	0.275322582	0.6183333333333334	0.343	X0,usedfor,X3;X3,notdesires,X1;X2,atlocation,X3;	examination_table,usedfor,doctor;medical_instrument,atlocation,doctor;doctor,notdesires,be_sue;
3	0	1	0	3	4	3	5.45172	3	0.283609863	0.094536621	0.119017225	-0.009816593	0.22415937	0.6183333333333334	0.343	X3,capableof,X0;X1,atlocation,X3;X3,antonym,X2;	or,antonym,and_but;crash_cymbal,atlocation,or;or,capableof,enjoy_exhiliration_and_fresh_air;
3	0	1	0	3	4	3	5.390905	3	0.434848367	0.144949456	0.113393236	0.069267087	0.275322582	0.6183333333333334	0.343	X1,atlocation,X2;X2,usedfor,X0;X3,antonym,X2;	lot_of_book,atlocation,table;bed,antonym,table;table,usedfor,hold_vase;
3	0	1	0	3	4	3	4.465264	3	0.283609863	0.094536621	0.119017225	-0.009816593	0.22415937	0.6183333333333334	0.343	X2,antonym,X0;X3,atlocation,X0;X0,capableof,X1;	plane,capableof,drop_package_on_ship;poilet,atlocation,plane;slope,antonym,plane;
3	0	1	0	3	4	3	4.440059	3	0.434848367	0.144949456	0.113393236	0.069267087	0.275322582	0.6183333333333334	0.343	X1,usedfor,X0;X1,atlocation,X3;X2,antonym,X1;	bell,atlocation,bellfry;plain,antonym,bell;bell,usedfor,ring;
3	0	1	0	3	4	3	3.090963	3	0.263912891	0.087970964	0.084699902	-0.009816593	0.138370959	0.6183333333333334	0.343	X0,capableof,X2;X3,antonym,X0;X1,symbolof,X0;	christopher_columbus,symbolof,indian;chief,antonym,indian;indian,capableof,guide_traveller_through_wood;
3	0	1	0	3	4	3	4.819307	3	0.370473856	0.123491285	0.098534451	0.063978675	0.237228094	0.6183333333333334	0.343	X2,partof,X3;X2,antonym,X1;X0,atlocation,X2;	apartment,partof,apartment_build;spare_key,atlocation,apartment;apartment,antonym,house;
3	0	1	0	3	4	3	4.476861	3	0.434848367	0.144949456	0.113393236	0.069267087	0.275322582	0.6183333333333334	0.343	X3,usedfor,X1;X2,antonym,X1;X0,atlocation,X1;	appointment,antonym,meet;stapler,atlocation,meet;council,usedfor,meet;
3	0	1	0	3	4	3	4.712456	3	0.434848367	0.144949456	0.113393236	0.069267087	0.275322582	0.6183333333333334	0.343	X1,atlocation,X2;X0,usedfor,X1;X1,antonym,X3;	paper,atlocation,desk;paper,antonym,or_plastic;denim,usedfor,paper;
3	0	1	0	3	4	3	4.488847	3	0.361259899	0.120419966	0.063921486	0.069267087	0.192077785	0.6183333333333334	0.343	X3,atlocation,X1;X1,madeof,X0;X1,antonym,X2;	ferret,atlocation,box;box,antonym,cylinder;box,madeof,type_of_paper_call_cardboard;
3	0	1	0	3	4	3	4.696007	3	0.370473856	0.123491285	0.098534451	0.063978675	0.237228094	0.6183333333333334	0.343	X2,antonym,X0;X1,atlocation,X0;X0,partof,X3;	edge,antonym,corner;child_with_time_out,atlocation,corner;corner,partof,build;
3	0	1	0	3	4	3	2.728354	3	0.429872912	0.143290971	0.081787715	0.08789074	0.237228094	0.6183333333333334	0.343	X0,notdesires,X3;X2,atlocation,X3;X3,partof,X1;	hair,partof,your_head;hairpin,atlocation,hair;bald_person,notdesires,hair;
3	0	1	0	3	4	3	4.01515	3	0.307835488	0.102611829	0.050148624	0.069267087	0.160283965	0.6183333333333334	0.343	X1,atlocation,X3;X2,motivatedbygoal,X3;X3,antonym,X0;	hammer,motivatedbygoal,build;build,antonym,dissipate;elivator,atlocation,build;
3	0	1	0	3	4	3	4.430929	3	0.434848367	0.144949456	0.113393236	0.069267087	0.275322582	0.6183333333333334	0.343	X1,atlocation,X3;X0,antonym,X1;X2,usedfor,X1;	cotton,usedfor,bed;river,antonym,bed;bed,atlocation,relative_house;
3	0	1	0	3	4	3	5.287168	3	0.434848367	0.144949456	0.113393236	0.069267087	0.275322582	0.6183333333333334	0.343	X3,usedfor,X2;X3,atlocation,X1;X3,antonym,X0;	captain,atlocation,boat;captain,antonym,crew;captain,usedfor,sing_aria_in_hm_pinafore;
3	0	1	0	3	4	3	5.219343	3	0.434848367	0.144949456	0.113393236	0.069267087	0.275322582	0.6183333333333334	0.343	X2,antonym,X1;X2,usedfor,X3;X0,atlocation,X2;	town,antonym,farmland;treadmill,atlocation,town;town,usedfor,place_to_live;
3	0	1	0	3	4	3	5.537848	3	0.370473856	0.123491285	0.098534451	0.063978675	0.237228094	0.6183333333333334	0.343	X2,antonym,X3;X0,atlocation,X3;X1,partof,X3;	garden,antonym,house;rock_chair,atlocation,house;radiator,partof,house;
3	0	1	0	3	4	3	6.535813	3	0.283609863	0.094536621	0.119017225	-0.009816593	0.22415937	0.6183333333333334	0.343	X0,antonym,X2;X0,capableof,X3;X0,atlocation,X1;	judge,capableof,hang_horse_thieve;judge,atlocation,judicial_branch_of_government;judge,antonym,criminal;
3	0	1	0	3	4	3	5.150652	3	0.488958554	0.162986185	0.174227249	-0.009816593	0.338603796	0.562	0.343	X1,notdesires,X3;X1,antonym,X0;X1,capableof,X2;	driver,capableof,run_red_light;driver,notdesires,be_tailgate;driver,antonym,nondriver;
3	0	1	0	3	4	3	4.135387	3	0.328904104	0.109634701	0.048281706	0.063978675	0.160171351	0.562	0.343	X2,partof,X3;X3,notdesires,X1;X3,antonym,X0;	big_breast,partof,owner;owner,notdesires,his_possession_to_be_steal;owner,antonym,guest;
3	0	1	0	3	4	3	5.022738	3	0.488958554	0.162986185	0.174227249	-0.009816593	0.338603796	0.562	0.343	X0,antonym,X3;X3,notdesires,X2;X3,capableof,X1;	pupil,antonym,teacher;teacher,notdesires,be_laugh_stick;teacher,capableof,increase_ones_knowledge;
3	0	1	0	3	4	3	3.440594	3	0.328904104	0.109634701	0.048281706	0.063978675	0.160171351	0.562	0.343	X3,notdesires,X1;X3,partof,X0;X3,antonym,X2;	doctor,antonym,poisoner;doctor,partof,most_small_town;doctor,notdesires,malpractice_suit;
3	0	1	0	3	4	3	3.110926	3	0.423166355	0.141055452	0.073167556	0.069267087	0.215528309	0.45566666666666666	0.343	X1,atlocation,X0;X1,antonym,X3;X1,symbolof,X2;	rat,antonym,mouse;rat,atlocation,den;rat,symbolof,uncleanliness;
3	0	1	0	3	4	3	5.404336	3	0.15144239	0.050480797	0.054809498	-0.009816593	0.097280308	0.781	0.343	X0,partof,X1;X2,antonym,X1;X1,capableof,X3;	sex_with_female,partof,male;feminine,antonym,male;male,capableof,send_mail;
3	0	1	0	3	4	3	3.855459	3	0.67762066	0.225873553	0.249935076	0.063978675	0.513726958	0.781	0.343	X2,antonym,X0;X2,partof,X1;X3,madeof,X2;	pepsi,madeof,sugar;sugar,partof,some_soft_drink;sugar,antonym,cream;
3	0	1	0	3	4	2	3.755951	2	2	1	2.36E-16	1	1	0.781	0.343	X2,causesdesire,X0;X3,notdesires,X2;X0,causes,X1;	truth_serum,causesdesire,tell_many_person_about_something;capture_spy,notdesires,truth_serum;tell_many_person_about_something,causes,humiliation_if_it_doesnt_happen;
3	0	1	0	3	4	3	3.985202	3	0.352786981	0.11759566	0.062638579	0.054873348	0.180150169	0.781	0.343	X2,antonym,X1;X1,causes,X3;X0,desires,X1;	immortality,antonym,die;human_dont,desires,die;die,causes,unable_to_work;
3	0	1	0	3	4	3	5.981109	3	0.15144239	0.050480797	0.054809498	-0.009816593	0.097280308	0.781	0.343	X2,antonym,X0;X2,capableof,X3;X1,partof,X2;	bird,capableof,note_presence_of_worm;bird,antonym,plane;hindquarter,partof,bird;
3	0	1	0	3	4	2	3.78668	2	0.46390751	0.231953755	0.150825935	0.125303713	0.338603796	0.781	0.343	X2,notdesires,X3;X0,usedfor,X2;X3,capableof,X1;	student,notdesires,teacher;learn_about_science,usedfor,student;teacher,capableof,prepare_lesson_plan;
3	0	1	0	3	4	3	4.362388	3	1.143592983	0.381197661	0.537866353	0.025829518	1	0.781	0.343	X2,antonym,X3;X3,causes,X0;X1,causesdesire,X3;	break,antonym,work;work,causes,exhaustion;need_money,causesdesire,work;
3	0	1	0	3	4	2	3.235023	2	0.459793367	0.229896683	0.247520374	0.054873348	0.404920019	0.781	0.343	X2,desires,X1;X3,antonym,X2;X1,capableof,X0;	company,desires,spy;spy,capableof,turn_over_state_secret;department,antonym,company;
3	0	1	0	3	4	2	4.494405	2	0.154237374	0.077118687	0.018582783	0.063978675	0.090258699	0.781	0.343	X1,usedfor,X3;X0,partof,X2;X2,antonym,X1;	foot,antonym,arm;toe,partof,foot;arm,usedfor,push_person_far_away;
3	0	1	0	3	4	3	4.713407	3	0.318598667	0.106199556	0.132202894	-0.009816593	0.250130823	0.781	0.343	X2,motivatedbygoal,X1;X1,antonym,X0;X1,capableof,X3;	freedom,antonym,hostage;fight_war,motivatedbygoal,freedom;freedom,capableof,allow_discourse;
3	0	1	0	3	4	3	4.392011	3	0.345870975	0.115290325	0.035324932	0.090258699	0.155697249	0.781	0.343	X1,usedfor,X0;X1,madeof,X3;X2,antonym,X1;	gross,antonym,net;net,usedfor,describe_yield;net,madeof,string_or_rope;
3	0	1	0	3	4	3	4.667621	3	0.385284644	0.128428215	0.160764661	-0.009816593	0.304842538	0.781	0.343	X1,usedfor,X3;X2,antonym,X1;X1,capableof,X0;	sign,usedfor,communicate_information_in_public_place;sign,capableof,carry_warn_of_nearby_danger;unsigned,antonym,sign;
3	0	1	0	3	4	2	4.121264	2	0.154237374	0.077118687	0.018582783	0.063978675	0.090258699	0.781	0.343	X0,usedfor,X3;X1,partof,X2;X1,antonym,X0;	mile,partof,league;yard,usedfor,have_sale;mile,antonym,yard;
3	0	1	0	3	4	2	4.01309	2	0.395101237	0.197550619	0.151733688	0.090258699	0.304842538	0.781	0.343	X0,usedfor,X2;X3,antonym,X0;X1,capableof,X2;	baseball_player,capableof,hit_ball;stick,usedfor,hit_ball;automatic,antonym,stick;
3	0	1	0	3	4	2	4.184407	2	0.080442106	0.040221053	0.070763918	-0.009816593	0.090258699	0.781	0.343	X0,usedfor,X1;X1,antonym,X3;X3,capableof,X2;	raccoon,capableof,manipulate_food_with_their_hand;play,usedfor,squirrel;squirrel,antonym,raccoon;
3	0	1	0	3	4	3	4.638968	3	0.452045975	0.150681992	0.128091137	0.063978675	0.297808601	0.781	0.343	X1,usedfor,X0;X2,partof,X0;X0,antonym,X3;	priest,partof,order;restaurant_dine_area,usedfor,order;order,antonym,obey;
3	0	1	0	3	4	3	4.381223	3	0.726242462	0.242080821	0.250293415	0.078284437	0.530194561	0.781	0.343	X1,antonym,X3;X1,motivatedbygoal,X0;X2,causes,X1;	build_cathedral,causes,work;work,motivatedbygoal,you_have_to;work,antonym,home;
3	0	1	0	3	4	2	3.262925	2	0.325199644	0.162599822	0.063408185	0.117763464	0.207436179	0.781	0.343	X2,antonym,X0;X3,causes,X0;X1,partof,X3;	coincidence,causes,bad_fortune;luck,antonym,bad_fortune;accident,partof,coincidence;
3	0	1	0	3	4	3	4.695613	3	0.190691694	0.063563898	0.063550274	-0.009816593	0.10059326	0.781	0.343	X0,antonym,X3;X0,capableof,X1;X0,madeof,X2;	orange,antonym,lemon;orange,capableof,taste_sour;orange,madeof,orangewood;
3	0	1	0	3	4	3	4.412847	3	0.452045975	0.150681992	0.128091137	0.063978675	0.297808601	0.781	0.343	X0,partof,X2;X0,antonym,X3;X0,usedfor,X1;	channel,antonym,station;channel,usedfor,carry_water_to_different_area;channel,partof,tv;
3	0	1	0	3	4	2	4.241447	2	0.255612276	0.127806138	0.039443987	0.099915027	0.155697249	0.781	0.343	X0,antonym,X1;X2,usedfor,X3;X2,madeof,X0;	chess_piece,madeof,plastic;plastic,antonym,elastic;chess_piece,usedfor,part_of_game_set;
3	0	1	0	3	4	3	4.116242	3	0.287557009	0.095852336	0.072980587	0.025829518	0.171468792	0.781	0.343	X0,antonym,X2;X2,usedfor,X1;X3,causesdesire,X2;	stand_up,usedfor,prepare_to_walk;date,antonym,stand_up;sore_behind,causesdesire,stand_up;
3	0	1	0	3	4	2	4.177565	2	0.208022163	0.104011082	0.019448806	0.090258699	0.117763464	0.781	0.343	X0,antonym,X1;X1,causes,X3;X0,usedfor,X2;	stand_up,causes,boat_to_rock;lie,usedfor,avoid_responsibility;lie,antonym,stand_up;
3	0	1	0	3	4	2	4.009876	2	0.394047625	0.197023812	0.112091059	0.117763464	0.276284161	0.781	0.343	X3,usedfor,X0;X2,antonym,X1;X0,causes,X2;	puzzle,usedfor,learn;learn,causes,effectiveness;effectiveness,antonym,ineffectiveness;
3	0	1	0	3	4	2	3.627775	2	0.045056755	0.022528378	0.045742696	-0.009816593	0.054873348	0.781	0.343	X3,capableof,X0;X3,antonym,X1;X2,desires,X1;	house_i,desires,own;company,antonym,own;company,capableof,own_resource;
3	0	1	0	3	4	3	6.076391	3	1.743523815	0.581174605	0.364225883	0.338603796	1	0.781	0.343	X2,notdesires,X0;X2,capableof,X3;X2,desires,X1;	child,notdesires,boredom;child,desires,play_with_toy_in_bath;child,capableof,cut_and_paste;
3	0	1	0	3	4	3	4.417936	3	0.385284644	0.128428215	0.160764661	-0.009816593	0.304842538	0.781	0.343	X3,usedfor,X0;X2,capableof,X0;X1,antonym,X0;	copy,antonym,cut;open_pocketknife_blad,capableof,cut;cleaver,usedfor,cut;
3	0	1	0	3	4	3	4.374455	3	0.345870975	0.115290325	0.035324932	0.090258699	0.155697249	0.781	0.343	X2,antonym,X0;X2,usedfor,X3;X2,madeof,X1;	coin,madeof,gold_and_silver;coin,antonym,currency;coin,usedfor,pay_for_travel;
3	0	1	0	3	4	3	4.32164	3	0.190691694	0.063563898	0.063550274	-0.009816593	0.10059326	0.781	0.343	X2,antonym,X1;X1,madeof,X0;X1,capableof,X3;	team,capableof,suffer_ignominious_defeat;team,madeof,team_member;opponent,antonym,team;
3	0	1	0	3	4	3	3.791901	3	0.15144239	0.050480797	0.054809498	-0.009816593	0.097280308	0.781	0.343	X2,capableof,X0;X3,antonym,X0;X1,partof,X0;	learn_from_experience,partof,grow_up;chldren,capableof,grow_up;child,antonym,grow_up;
3	0	1	0	3	4	2	4.163102	2	0.054162082	0.027081041	0.052181134	-0.009816593	0.063978675	0.781	0.343	X0,capableof,X2;X3,antonym,X0;X1,partof,X3;	no_one,capableof,jump_from_high_build;everyone,antonym,no_one;innocence_of_child,partof,everyone;
3	0	1	0	3	4	2	3.999174	2	0.328306835	0.164153417	0.065605301	0.117763464	0.21054337	0.781	0.343	X2,capableof,X0;X3,antonym,X1;X0,causes,X3;	relaxation,antonym,much;she_charter_boat_so_she,capableof,go_fish;go_fish,causes,relaxation;
3	0	1	0	3	4	2	4.117404	2	0.154237374	0.077118687	0.018582783	0.063978675	0.090258699	0.781	0.343	X2,antonym,X3;X0,partof,X3;X2,usedfor,X1;	intake_valve,partof,cylinder;box,antonym,cylinder;box,usedfor,storage_of_item;
3	0	1	0	3	4	2	4.391394	2	0.394047625	0.197023812	0.112091059	0.117763464	0.276284161	0.781	0.343	X1,usedfor,X3;X0,antonym,X2;X1,causes,X2;	health,antonym,death;give_assistance,usedfor,loyal_boy_scout;give_assistance,causes,death;
3	0	1	0	3	4	3	4.176525	3	0.345870975	0.115290325	0.035324932	0.090258699	0.155697249	0.781	0.343	X1,usedfor,X2;X0,antonym,X1;X3,madeof,X1;	gild,madeof,gold;bronze,antonym,gold;gold,usedfor,jewelry;
3	0	1	0	3	4	3	2.872739	3	0.366694862	0.122231621	0.035102643	0.0856939	0.155697249	0.781	0.343	X1,usedfor,X0;X2,notdesires,X1;X1,madeof,X3;	bald_man,notdesires,comb;comb,usedfor,play_music;comb,madeof,plastic_and_rubber;
